alpha,cash,dix,gamma,i_value,index,p_value,simrun,time,
0.2,484929095,13784,0.6,1087112179,SP500_50,580719672,3,1473231600,
,,,,,,,,,
0.2,484929095,13785,0.6,1085104258,SP500_50,579607235,3,1473318000,
,,,,,,,,,
0.2,24568340,13786,0.6,1048010115,SP500_50,1019848276,3,1473404400,
,,,,,,,,,
0.2,24568340,13787,0.6,1068977730,SP500_50,1040649805,3,1473663600,
,,,,,,,,,
0.2,24568340,13788,0.6,1047889011,SP500_50,1020056285,3,1473750000,
,,,,,,,,,
0.2,24568340,13789,0.6,1046697964,SP500_50,1019121898,3,1473836400,
,,,,,,,,,
0.2,24568340,13790,0.6,1058044462,SP500_50,1031337501,3,1473922800,
,,,,,,,,,
0.2,1,13791,0.6,1053508809,SP500_50,1051542958,3,1474009200,
,,,,,,,,,
0.2,1,13792,0.6,1046463888,SP500_50,1044162841,3,1474268400,
,,,,,,,,,
0.2,24367532,13793,0.6,1044367698,SP500_50,1018045435,3,1474354800,
,,,,,,,,,
0.2,24367532,13794,0.6,1057696339,SP500_50,1031633398,3,1474441200,
,,,,,,,,,
0.2,22698587,13795,0.6,1069547783,SP500_50,1043892409,3,1474527600,
,,,,,,,,,
0.2,487886680,13796,0.6,1073442172,SP500_50,580547920,3,1474614000,
,,,,,,,,,
0.2,20943662,13797,0.6,1067623935,SP500_50,1043803799,3,1474873200,
,,,,,,,,,
0.2,20943662,13798,0.6,1074718901,SP500_50,1051065446,3,1474959600,
,,,,,,,,,
0.2,20943662,13799,0.6,1057478518,SP500_50,1033205253,3,1475046000,
,,,,,,,,,
0.2,20943662,13800,0.6,1055197395,SP500_50,1031189720,3,1475132400,
,,,,,,,,,
0.2,20943662,13801,0.6,1052040688,SP500_50,1028342780,3,1475218800,
,,,,,,,,,
0.2,443989967,13802,0.6,1053010864,SP500_50,603812208,3,1475478000,
,,,,,,,,,
0.2,6439117,13803,0.6,1035567612,SP500_50,1037612641,3,1475564400,
,,,,,,,,,
0.2,6439117,13804,0.6,1023540283,SP500_50,1025631169,3,1475650800,
,,,,,,,,,
0.2,443888667,13805,0.6,1022681445,SP500_50,588007287,3,1475737200,
,,,,,,,,,
0.2,7512338,13806,0.6,1018626804,SP500_50,1021410846,3,1475823600,
,,,,,,,,,
0.2,518498771,13807,0.6,1022805766,SP500_50,512298864,3,1476082800,
,,,,,,,,,
0.2,21825879,13808,0.6,1020635393,SP500_50,1009643228,3,1476169200,
,,,,,,,,,
0.2,478287772,13809,0.6,1026413104,SP500_50,557699552,3,1476255600,
,,,,,,,,,
0.2,22242588,13810,0.6,1026411020,SP500_50,1013777536,3,1476342000,
,,,,,,,,,
0.2,475833043,13811,0.6,1025072561,SP500_50,557092970,3,1476428400,
,,,,,,,,,
0.2,24063546,13812,0.6,1026864794,SP500_50,1010449583,3,1476687600,
,,,,,,,,,
0.2,11,13813,0.6,1028790116,SP500_50,1035073852,3,1476774000,
,,,,,,,,,
0.2,24119927,13814,0.6,1030871365,SP500_50,1012847991,3,1476860400,
,,,,,,,,,
0.2,24119927,13815,0.6,1010406086,SP500_50,992028496,3,1476946800,
,,,,,,,,,
0.2,24119927,13816,0.6,987308975,SP500_50,968009457,3,1477033200,
,,,,,,,,,
0.2,24119927,13817,0.6,979680086,SP500_50,960035259,3,1477292400,
,,,,,,,,,
0.2,451438249,13818,0.6,974234625,SP500_50,524682214,3,1477378800,
,,,,,,,,,
0.2,16229046,13819,0.6,968623025,SP500_50,956363859,3,1477465200,
,,,,,,,,,
0.2,28991891,13820,0.6,985175459,SP500_50,957543183,3,1477551600,
,,,,,,,,,
0.2,28991911,13821,0.6,982684288,SP500_50,956469413,3,1477638000,
,,,,,,,,,
0.2,33441885,13822,0.6,982399595,SP500_50,957299146,3,1477897200,
,,,,,,,,,
0.2,19374900,13823,0.6,971931964,SP500_50,963993814,3,1477983600,
,,,,,,,,,
0.2,54241446,13824,0.6,959625241,SP500_50,921791461,3,1478070000,
,,,,,,,,,
0.2,17775427,13712,0.6,1016650921,SP500_50,985973870,4,1464159600,
,,,,,,,,,
0.2,17775427,13713,0.6,1022412382,SP500_50,992088193,4,1464246000,
,,,,,,,,,
0.2,490861554,13714,0.6,1028741515,SP500_50,526035691,4,1464332400,
,,,,,,,,,
0.2,426144630,13715,0.6,1033847753,SP500_50,593358171,4,1464678000,
,,,,,,,,,
0.2,313914,13716,0.6,1023351944,SP500_50,1012793323,4,1464764400,
,,,,,,,,,
0.2,3,13717,0.6,1028487299,SP500_50,1018049449,4,1464850800,
,,,,,,,,,
0.2,430344332,13718,0.6,1034488961,SP500_50,592851101,4,1464937200,
,,,,,,,,,
0.2,430344332,13719,0.6,1034088664,SP500_50,594641239,4,1465196400,
,,,,,,,,,
0.2,19,13720,0.6,1049528219,SP500_50,1033593306,4,1465282800,
,,,,,,,,,
0.2,19,13721,0.6,1048151771,SP500_50,1032616162,4,1465369200,
,,,,,,,,,
0.2,19,13722,0.6,1054506577,SP500_50,1039009724,4,1465455600,
,,,,,,,,,
0.2,19,13723,0.6,1063261924,SP500_50,1047284630,4,1465542000,
,,,,,,,,,
0.2,504055564,13724,0.6,1059499947,SP500_50,542225556,4,1465801200,
