0,MAR,SVC,20dd_Close,0.71
0,MAR,RF,20dd_Close,0.61
0,MAR,DT,20dd_Close,0.65
0,MAR,AB,20dd_Close,0.62
0,MAR,GNB,20dd_Close,0.62
0,MAR,SVC,_clr,0.45
0,MAR,RF,_clr,0.43
0,MAR,DT,_clr,0.42
0,MAR,AB,_clr,0.32
0,MAR,GNB,_clr,0.39
0,MAR,SVC,_chr,0.46
0,MAR,RF,_chr,0.43
0,MAR,DT,_chr,0.39
0,MAR,AB,_chr,0.31
0,MAR,GNB,_chr,0.36
0,MAT,SVC,1dd_Close,0.58
0,MAT,RF,1dd_Close,0.49
0,MAT,DT,1dd_Close,0.51
0,MAT,AB,1dd_Close,0.48
0,MAT,GNB,1dd_Close,0.47
0,MAT,SVC,5dd_Close,0.56
0,MAT,RF,5dd_Close,0.55
0,MAT,DT,5dd_Close,0.54
0,MAT,AB,5dd_Close,0.51
0,MAT,GNB,5dd_Close,0.44
0,MAT,SVC,20dd_Close,0.76
0,MAT,RF,20dd_Close,0.70
0,MAT,DT,20dd_Close,0.56
0,MAT,AB,20dd_Close,0.46
0,MAT,GNB,20dd_Close,0.66
0,MAT,SVC,_clr,0.49
0,MAT,RF,_clr,0.40
0,MAT,DT,_clr,0.43
0,MAT,AB,_clr,0.34
0,MAT,GNB,_clr,0.39
0,MAT,SVC,_chr,0.43
0,MAT,RF,_chr,0.43
0,MAT,DT,_chr,0.42
0,MAT,AB,_chr,0.21
0,MAT,GNB,_chr,0.31
0,SNA,SVC,1dd_Close,0.54
0,SNA,RF,1dd_Close,0.51
0,SNA,DT,1dd_Close,0.51
0,SNA,AB,1dd_Close,0.51
0,SNA,GNB,1dd_Close,0.47
0,SNA,SVC,5dd_Close,0.66
0,SNA,RF,5dd_Close,0.59
0,SNA,DT,5dd_Close,0.59
0,SNA,AB,5dd_Close,0.48
0,SNA,GNB,5dd_Close,0.54
0,SNA,SVC,20dd_Close,0.76
0,SNA,RF,20dd_Close,0.72
0,SNA,DT,20dd_Close,0.72
0,SNA,AB,20dd_Close,0.72
0,SNA,GNB,20dd_Close,0.67
0,SNA,SVC,_clr,0.42
0,SNA,RF,_clr,0.39
0,SNA,DT,_clr,0.43
0,SNA,AB,_clr,0.20
0,SNA,GNB,_clr,0.39
0,SNA,SVC,_chr,0.45
0,SNA,RF,_chr,0.46
0,SNA,DT,_chr,0.45
0,SNA,AB,_chr,0.34
0,SNA,GNB,_chr,0.37
0,SNI,SVC,1dd_Close,0.61
0,SNI,RF,1dd_Close,0.53
0,SNI,DT,1dd_Close,0.49
0,SNI,AB,1dd_Close,0.47
0,SNI,GNB,1dd_Close,0.48
0,SNI,SVC,5dd_Close,0.57
0,SNI,RF,5dd_Close,0.46
0,SNI,DT,5dd_Close,0.54
0,SNI,AB,5dd_Close,0.63
0,SNI,GNB,5dd_Close,0.52
0,SNI,SVC,20dd_Close,0.67
0,SNI,RF,20dd_Close,0.59
0,SNI,DT,20dd_Close,0.58
0,SNI,AB,20dd_Close,0.58
0,SNI,GNB,20dd_Close,0.63
0,SNI,SVC,_clr,0.37
0,SNI,RF,_clr,0.38
0,SNI,DT,_clr,0.37
0,SNI,AB,_clr,0.32
0,SNI,GNB,_clr,0.37
0,SNI,SVC,_chr,0.49
0,SNI,RF,_chr,0.45
0,SNI,DT,_chr,0.35
0,SNI,AB,_chr,0.38
0,SNI,GNB,_chr,0.39
0,XRAY,SVC,1dd_Close,0.59
