alpha,cash,dix,gamma,i_value,index,p_value,simrun,time
0.5,29717610.0,13717,0.8,1018635505,SP500_50,988302528.0,4,1464850800
0.5,25502085.0,13718,0.8,1024579677,SP500_50,993715149.0,4,1464937200
0.5,3306249.0,13719,0.8,1024183214,SP500_50,1028624236.0,4,1465196400
0.5,18.0,13720,0.8,1039474876,SP500_50,1037456233.0,4,1465282800
0.5,18.0,13721,0.8,1038111613,SP500_50,1039281363.0,4,1465369200
0.5,18.0,13722,0.8,1044405546,SP500_50,1045278220.0,4,1465455600
0.5,7.0,13723,0.8,1053077027,SP500_50,1055706211.0,4,1465542000
0.5,4424236.0,13724,0.8,1049351085,SP500_50,1050685604.0,4,1465801200
0.5,515617444.0,13725,0.8,1054956569,SP500_50,540844103.0,4,1465887600
0.5,2920667.0,13726,0.8,1053142170,SP500_50,1064431745.0,4,1465974000
0.5,2920667.0,13727,0.8,1061595701,SP500_50,1067496528.0,4,1466060400
0.5,4.0,13728,0.8,1067842511,SP500_50,1077754143.0,4,1466146800
0.5,0.0,13729,0.8,1068827210,SP500_50,1080444294.0,4,1466406000
0.5,12277658.0,13730,0.8,1076325661,SP500_50,1078514651.0,4,1466492400
0.5,420332710.0,13731,0.8,1078208916,SP500_50,673974189.0,4,1466578800
0.5,411102220.0,13732,0.8,1092487522,SP500_50,694575587.0,4,1466665200
0.5,21.0,13733,0.8,1082138668,SP500_50,1098047858.0,4,1466751600
0.5,42814816.0,13734,0.8,1088200741,SP500_50,1062442130.0,4,1467010800
0.5,58676863.0,13735,0.8,1091661182,SP500_50,1051299594.0,4,1467097200
0.5,257624728.0,13736,0.8,1102500567,SP500_50,871772686.0,4,1467183600
0.5,271356832.0,13737,0.8,1119421599,SP500_50,874985119.0,4,1467270000
0.5,15679217.0,13738,0.8,1126912751,SP500_50,1148174074.0,4,1467356400
0.5,27.0,13739,0.8,1126463192,SP500_50,1146612950.0,4,1467702000
0.5,15537615.0,13740,0.8,1127993592,SP500_50,1153256220.0,4,1467788400
0.5,7.0,13741,0.8,1110037985,SP500_50,1184884945.0,4,1467874800
0.5,1217086243.0,13742,0.8,1120763228,SP500_50,0.0,4,1467961200
0.5,16.0,13743,0.8,1119858046,SP500_50,1209436323.0,4,1468220400
0.5,644064468.0,13744,0.8,1116402691,SP500_50,592116776.0,4,1468306800
0.5,770782.0,13745,0.8,1124821631,SP500_50,1240183691.0,4,1468393200
0.5,770782.0,13746,0.8,1126590507,SP500_50,1251078567.0,4,1468479600
0.5,331367439.0,13747,0.8,1128407941,SP500_50,921477070.0,4,1468566000
0.5,1225194656.0,13748,0.8,1128325584,SP500_50,14036335.0,4,1468825200
0.5,308343550.0,13749,0.8,1124240447,SP500_50,927686742.0,4,1468911600
0.5,580992.0,13750,0.8,1123325735,SP500_50,1238382906.0,4,1468998000
0.5,13037324.0,13751,0.8,1118402900,SP500_50,1233445760.0,4,1469084400
0.5,16.0,13752,0.8,1133237049,SP500_50,1263617203.0,4,1469170800
0.5,1239309877.0,13753,0.8,1128401690,SP500_50,13847384.0,4,1469430000
0.5,314592072.0,13754,0.8,1111614538,SP500_50,935288884.0,4,1469516400
0.5,152568323.0,13755,0.8,1118741821,SP500_50,1100797546.0,4,1469602800
0.5,152568323.0,13756,0.8,1111327334,SP500_50,1098949649.0,4,1469689200
0.5,14000752.0,13757,0.8,1126056407,SP500_50,1253507866.0,4,1469775600
0.5,12049071.0,13758,0.8,1115246919,SP500_50,1273019102.0,4,1470034800
0.5,12049071.0,13759,0.8,1109153298,SP500_50,1244778721.0,4,1470121200
0.5,627206.0,13760,0.8,1108226522,SP500_50,1258439136.0,4,1470207600
0.5,23.0,13761,0.8,1107435098,SP500_50,1239873891.0,4,1470294000
0.5,23.0,13762,0.8,1105675242,SP500_50,1247214916.0,4,1470380400
0.5,23.0,13763,0.8,1103606508,SP500_50,1267466021.0,4,1470639600
0.5,23.0,13764,0.8,1106093428,SP500_50,1269491132.0,4,1470726000
0.5,23.0,13765,0.8,1109060542,SP500_50,1272022520.0,4,1470812400
0.5,23.0,13766,0.8,1111857655,SP500_50,1269237993.0,4,1470898800
0.5,23.0,13767,0.8,1107749938,SP500_50,1258859302.0,4,1470985200
0.5,2542302.0,13768,0.8,1104174150,SP500_50,1245726202.0,4,1471244400
0.5,5685089.0,13769,0.8,1081676896,SP500_50,1229468529.0,4,1471330800
0.5,574256233.0,13770,0.8,1083270941,SP500_50,659184144.0,4,1471417200
0.5,31502752.0,13771,0.8,1074710173,SP500_50,1194974289.0,4,1471503600
0.5,494301787.0,13772,0.8,1065554041,SP500_50,721818851.0,4,1471590000
0.5,985719.0,13773,0.8,1065273866,SP500_50,1214141773.0,4,1471849200
0.5,61805242.0,13774,0.8,1065789046,SP500_50,1154123253.0,4,1471935600
0.5,29.0,13775,0.8,1065471087,SP500_50,1217006376.0,4,1472022000
0.5,550302221.0,13776,0.8,1069794842,SP500_50,670693087.0,4,1472108400
0.5,2555953.0,13777,0.8,1058314719,SP500_50,1212835425.0,4,1472194800
0.5,676119689.0,13778,0.8,1066512609,SP500_50,546752692.0,4,1472454000
0.5,563318295.0,13779,0.8,1063124225,SP500_50,658072726.0,4,1472540400
0.5,32739831.0,13780,0.8,1062843221,SP500_50,1193795487.0,4,1472626800
0.5,1072223984.0,13781,0.8,1065678809,SP500_50,156479781.0,4,1472713200
0.5,35799268.0,13782,0.8,1068911415,SP500_50,1192786018.0,4,1472799600
0.5,577484991.0,13783,0.8,1078567116,SP500_50,656232415.0,4,1473145200
0.5,1236385214.0,13784,0.8,1081183657,SP500_50,0.0,4,1473231600
0.5,41.0,13785,0.8,1079186685,SP500_50,1243042530.0,4,1473318000
0.5,14.0,13786,0.8,1042294834,SP500_50,1227868192.0,4,1473404400
0.5,41762389.0,13787,0.8,1063148102,SP500_50,1202651827.0,4,1473663600
0.5,88040125.0,13788,0.8,1042174391,SP500_50,1130379652.0,4,1473750000
0.5,242128.0,13789,0.8,1040989839,SP500_50,1219497663.0,4,1473836400
0.5,387.0,13790,0.8,1052274459,SP500_50,1231744246.0,4,1473922800
0.5,51.0,13791,0.8,1047763540,SP500_50,1220316275.0,4,1474009200
0.5,13363535.0,13792,0.8,1040757039,SP500_50,1218933625.0,4,1474268400
0.5,292936305.0,13793,0.8,1038672280,SP500_50,940525003.0,4,1474354800
0.5,63.0,13794,0.8,1051928234,SP500_50,1244235554.0,4,1474441200
0.5,681275383.0,13795,0.8,1063715047,SP500_50,575821312.0,4,1474527600
0.5,2417081.0,13796,0.8,1067588198,SP500_50,1257842047.0,4,1474614000
0.5,2417081.0,13797,0.8,1061801691,SP500_50,1252795999.0,4,1474873200
0.5,4727715.0,13798,0.8,1068857964,SP500_50,1268669178.0,4,1474959600
0.5,1256475094.0,13799,0.8,1051711602,SP500_50,0.0,4,1475046000
0.5,7611399.0,13800,0.8,1049442919,SP500_50,1250237789.0,4,1475132400
0.5,1624354.0,13801,0.8,1046303426,SP500_50,1250486866.0,4,1475218800
0.5,1624354.0,13802,0.8,1047268311,SP500_50,1255016804.0,4,1475478000
0.5,9588.0,13803,0.8,1029920185,SP500_50,1233084353.0,4,1475564400
0.5,37.0,13804,0.8,1017958447,SP500_50,1227846494.0,4,1475650800
0.5,285040094.0,13805,0.8,1017104292,SP500_50,940560494.0,4,1475737200
0.5,26447143.0,13806,0.8,1013071764,SP500_50,1222506153.0,4,1475823600
0.5,210861.0,13807,0.8,1017227936,SP500_50,1253727852.0,4,1476082800
0.5,39.0,13808,0.8,1015069399,SP500_50,1248887009.0,4,1476169200
0.5,300009883.0,13809,0.8,1020815601,SP500_50,956583962.0,4,1476255600
0.5,251059.0,13810,0.8,1020813528,SP500_50,1256849494.0,4,1476342000
0.5,298426022.0,13811,0.8,1019482369,SP500_50,955594198.0,4,1476428400
0.5,6606625.0,13812,0.8,1021264828,SP500_50,1247663491.0,4,1476687600
0.5,6836.0,13813,0.8,1023179650,SP500_50,1252497414.0,4,1476774000
0.5,36140891.0,13814,0.8,1025249549,SP500_50,1206543975.0,4,1476860400
0.5,401375.0,13815,0.8,1004895876,SP500_50,1221693414.0,4,1476946800
0.5,9513615.0,13816,0.8,981924725,SP500_50,1159718274.0,4,1477033200
0.5,31146121.0,13817,0.8,974337440,SP500_50,1131597272.0,4,1477292400
0.5,124978248.0,13818,0.8,968921675,SP500_50,1032959584.0,4,1477378800
0.5,189472084.0,13819,0.8,963340678,SP500_50,973899681.0,4,1477465200
0.5,209225767.0,13820,0.8,979802844,SP500_50,956777838.0,4,1477551600
0.5,398598.0,13821,0.8,977325258,SP500_50,1165611492.0,4,1477638000
0.5,135602220.0,13822,0.8,977042118,SP500_50,1037591888.0,4,1477897200
0.5,155013572.0,13823,0.8,966631572,SP500_50,1010910110.0,4,1477983600
0.5,205670727.0,13824,0.8,954391963,SP500_50,952848028.0,4,1478070000
0.5,86293.0,13714,0.8,1023103851,SP500_50,1006525400.0,5,1464332400
0.5,946225347.0,13715,0.8,1028232946,SP500_50,60909442.0,5,1464678000
0.5,51.0,13716,0.8,1017794139,SP500_50,1006291907.0,5,1464764400
0.5,29717610.0,13717,0.8,1022901605,SP500_50,988302528.0,5,1464850800
0.5,25502085.0,13718,0.8,1028870672,SP500_50,993715149.0,5,1464937200
0.5,3306249.0,13719,0.8,1028472548,SP500_50,1028624236.0,5,1465196400
0.5,18.0,13720,0.8,1043828252,SP500_50,1037456233.0,5,1465282800
0.5,18.0,13721,0.8,1042459279,SP500_50,1039281363.0,5,1465369200
0.5,18.0,13722,0.8,1048779572,SP500_50,1045278220.0,5,1465455600
0.5,7.0,13723,0.8,1057487369,SP500_50,1055706211.0,5,1465542000
0.5,4424236.0,13724,0.8,1053745823,SP500_50,1050685604.0,5,1465801200
0.5,515617444.0,13725,0.8,1059374783,SP500_50,540844103.0,5,1465887600
0.5,2920667.0,13726,0.8,1057552786,SP500_50,1064431745.0,5,1465974000
0.5,2920667.0,13727,0.8,1066041721,SP500_50,1067496528.0,5,1466060400
0.5,4.0,13728,0.8,1072314693,SP500_50,1077754143.0,5,1466146800
0.5,0.0,13729,0.8,1073303515,SP500_50,1080444294.0,5,1466406000
0.5,12277658.0,13730,0.8,1080833370,SP500_50,1078514651.0,5,1466492400
0.5,420332710.0,13731,0.8,1082724513,SP500_50,673974189.0,5,1466578800
0.5,411102220.0,13732,0.8,1097062918,SP500_50,694575587.0,5,1466665200
0.5,21.0,13733,0.8,1086670722,SP500_50,1098047858.0,5,1466751600
0.5,42814816.0,13734,0.8,1092758183,SP500_50,1062442130.0,5,1467010800
0.5,58676863.0,13735,0.8,1096233117,SP500_50,1051299594.0,5,1467097200
0.5,257624728.0,13736,0.8,1107117898,SP500_50,871772686.0,5,1467183600
0.5,271356832.0,13737,0.8,1124109797,SP500_50,874985119.0,5,1467270000
0.5,15679217.0,13738,0.8,1131632322,SP500_50,1148174074.0,5,1467356400
0.5,27.0,13739,0.8,1131180880,SP500_50,1146612950.0,5,1467702000
0.5,15537615.0,13740,0.8,1132717689,SP500_50,1153256220.0,5,1467788400
0.5,7.0,13741,0.8,1114686883,SP500_50,1184884945.0,5,1467874800
0.5,1217086243.0,13742,0.8,1125457044,SP500_50,0.0,5,1467961200
0.5,16.0,13743,0.8,1124548071,SP500_50,1209436323.0,5,1468220400
0.5,644064468.0,13744,0.8,1121078245,SP500_50,592116776.0,5,1468306800
0.5,770782.0,13745,0.8,1129532444,SP500_50,1240183691.0,5,1468393200
0.5,770782.0,13746,0.8,1131308728,SP500_50,1251078567.0,5,1468479600
0.5,331367439.0,13747,0.8,1133133774,SP500_50,921477070.0,5,1468566000
0.5,1225194656.0,13748,0.8,1133051072,SP500_50,14036335.0,5,1468825200
0.5,308343550.0,13749,0.8,1128948826,SP500_50,927686742.0,5,1468911600
0.5,580992.0,13750,0.8,1128030284,SP500_50,1238382906.0,5,1468998000
0.5,13037324.0,13751,0.8,1123086831,SP500_50,1233445760.0,5,1469084400
0.5,16.0,13752,0.8,1137983106,SP500_50,1263617203.0,5,1469170800
0.5,1239309877.0,13753,0.8,1133127496,SP500_50,13847384.0,5,1469430000
0.5,314592072.0,13754,0.8,1116270039,SP500_50,935288884.0,5,1469516400
0.5,152568323.0,13755,0.8,1123427172,SP500_50,1100797546.0,5,1469602800
0.5,152568323.0,13756,0.8,1115981632,SP500_50,1098949649.0,5,1469689200
0.5,14000752.0,13757,0.8,1130772391,SP500_50,1253507866.0,5,1469775600
0.5,12049071.0,13758,0.8,1119917632,SP500_50,1273019102.0,5,1470034800
0.5,12049071.0,13759,0.8,1113798491,SP500_50,1244778721.0,5,1470121200
0.5,627206.0,13760,0.8,1112867834,SP500_50,1258439136.0,5,1470207600
0.5,23.0,13761,0.8,1112073096,SP500_50,1239873891.0,5,1470294000
0.5,23.0,13762,0.8,1110305868,SP500_50,1247214916.0,5,1470380400
0.5,23.0,13763,0.8,1108228471,SP500_50,1267466021.0,5,1470639600
0.5,23.0,13764,0.8,1110725806,SP500_50,1269491132.0,5,1470726000
0.5,23.0,13765,0.8,1113705347,SP500_50,1272022520.0,5,1470812400
0.5,23.0,13766,0.8,1116514174,SP500_50,1269237993.0,5,1470898800
0.5,23.0,13767,0.8,1112389253,SP500_50,1258859302.0,5,1470985200
0.5,2542302.0,13768,0.8,1108798491,SP500_50,1245726202.0,5,1471244400
0.5,5685089.0,13769,0.8,1086207017,SP500_50,1229468529.0,5,1471330800
0.5,574256233.0,13770,0.8,1087807737,SP500_50,659184144.0,5,1471417200
0.5,31502752.0,13771,0.8,1079211117,SP500_50,1194974289.0,5,1471503600
0.5,494301787.0,13772,0.8,1070016638,SP500_50,721818851.0,5,1471590000
0.5,985719.0,13773,0.8,1069735290,SP500_50,1214141773.0,5,1471849200
0.5,61805242.0,13774,0.8,1070252627,SP500_50,1154123253.0,5,1471935600
0.5,29.0,13775,0.8,1069933336,SP500_50,1217006376.0,5,1472022000
0.5,550302221.0,13776,0.8,1074275200,SP500_50,670693087.0,5,1472108400
0.5,2555953.0,13777,0.8,1062746998,SP500_50,1212835425.0,5,1472194800
0.5,676119689.0,13778,0.8,1070979221,SP500_50,546752692.0,5,1472454000
0.5,563318295.0,13779,0.8,1067576646,SP500_50,658072726.0,5,1472540400
0.5,32739831.0,13780,0.8,1067294465,SP500_50,1193795487.0,5,1472626800
0.5,1072223984.0,13781,0.8,1070141929,SP500_50,156479781.0,5,1472713200
0.5,35799268.0,13782,0.8,1073388073,SP500_50,1192786018.0,5,1472799600
0.5,577484991.0,13783,0.8,1083084212,SP500_50,656232415.0,5,1473145200
0.5,1236385214.0,13784,0.8,1085711711,SP500_50,0.0,5,1473231600
0.5,41.0,13785,0.8,1083706376,SP500_50,1243042530.0,5,1473318000
0.5,14.0,13786,0.8,1046660020,SP500_50,1227868192.0,5,1473404400
0.5,41762389.0,13787,0.8,1067600623,SP500_50,1202651827.0,5,1473663600
0.5,88040125.0,13788,0.8,1046539072,SP500_50,1130379652.0,5,1473750000
0.5,242128.0,13789,0.8,1045349560,SP500_50,1219497663.0,5,1473836400
0.5,387.0,13790,0.8,1056681441,SP500_50,1231744246.0,5,1473922800
0.5,51.0,13791,0.8,1052151630,SP500_50,1220316275.0,5,1474009200
0.5,13363535.0,13792,0.8,1045115785,SP500_50,1218933625.0,5,1474268400
0.5,292936305.0,13793,0.8,1043022295,SP500_50,940525003.0,5,1474354800
0.5,63.0,13794,0.8,1056333766,SP500_50,1244235554.0,5,1474441200
0.5,681275383.0,13795,0.8,1068169942,SP500_50,575821312.0,5,1474527600
0.5,2417081.0,13796,0.8,1072059314,SP500_50,1257842047.0,5,1474614000
0.5,2417081.0,13797,0.8,1066248573,SP500_50,1252795999.0,5,1474873200
0.5,4727715.0,13798,0.8,1073334398,SP500_50,1268669178.0,5,1474959600
0.5,1256475094.0,13799,0.8,1056116226,SP500_50,0.0,5,1475046000
0.5,7611399.0,13800,0.8,1053838041,SP500_50,1250237789.0,5,1475132400
0.5,1624354.0,13801,0.8,1050685400,SP500_50,1250486866.0,5,1475218800
0.5,1624354.0,13802,0.8,1051654327,SP500_50,1255016804.0,5,1475478000
0.5,9588.0,13803,0.8,1034233546,SP500_50,1233084353.0,5,1475564400
0.5,37.0,13804,0.8,1022221711,SP500_50,1227846494.0,5,1475650800
0.5,285040094.0,13805,0.8,1021363980,SP500_50,940560494.0,5,1475737200
0.5,26447143.0,13806,0.8,1017314562,SP500_50,1222506153.0,5,1475823600
0.5,210861.0,13807,0.8,1021488141,SP500_50,1253727852.0,5,1476082800
0.5,39.0,13808,0.8,1019320563,SP500_50,1248887009.0,5,1476169200
0.5,300009883.0,13809,0.8,1025090831,SP500_50,956583962.0,5,1476255600
0.5,251059.0,13810,0.8,1025088750,SP500_50,1256849494.0,5,1476342000
0.5,298426022.0,13811,0.8,1023752016,SP500_50,955594198.0,5,1476428400
0.5,6606625.0,13812,0.8,1025541940,SP500_50,1247663491.0,5,1476687600
0.5,6836.0,13813,0.8,1027464781,SP500_50,1252497414.0,5,1476774000
0.5,36140891.0,13814,0.8,1029543349,SP500_50,1206543975.0,5,1476860400
0.5,401375.0,13815,0.8,1009104434,SP500_50,1221693414.0,5,1476946800
0.5,9513615.0,13816,0.8,986037078,SP500_50,1159718274.0,5,1477033200
0.5,31146121.0,13817,0.8,978418017,SP500_50,1131597272.0,5,1477292400
0.5,124978248.0,13818,0.8,972979571,SP500_50,1032959584.0,5,1477378800
0.5,189472084.0,13819,0.8,967375200,SP500_50,973899681.0,5,1477465200
0.5,209225767.0,13820,0.8,983906311,SP500_50,956777838.0,5,1477551600
0.5,398598.0,13821,0.8,981418349,SP500_50,1165611492.0,5,1477638000
0.5,135602220.0,13822,0.8,981134022,SP500_50,1037591888.0,5,1477897200
0.5,155013572.0,13823,0.8,970679876,SP500_50,1010910110.0,5,1477983600
0.5,205670727.0,13824,0.8,958389008,SP500_50,952848028.0,5,1478070000
0.5,86293.0,13714,0.8,1027388665,SP500_50,1006525400.0,6,1464332400
0.5,946225347.0,13715,0.8,1032539241,SP500_50,60909442.0,6,1464678000
0.5,51.0,13716,0.8,1022056715,SP500_50,1006291907.0,6,1464764400
0.5,29717610.0,13717,0.8,1027185571,SP500_50,988302528.0,6,1464850800
0.5,25502085.0,13718,0.8,1033179637,SP500_50,993715149.0,6,1464937200
0.5,3306249.0,13719,0.8,1032779846,SP500_50,1028624236.0,6,1465196400
0.5,18.0,13720,0.8,1048199860,SP500_50,1037456233.0,6,1465282800
0.5,18.0,13721,0.8,1046825154,SP500_50,1039281363.0,6,1465369200
0.5,18.0,13722,0.8,1053171917,SP500_50,1045278220.0,6,1465455600
0.5,7.0,13723,0.8,1061916183,SP500_50,1055706211.0,6,1465542000
0.5,4424236.0,13724,0.8,1058158967,SP500_50,1050685604.0,6,1465801200
0.5,515617444.0,13725,0.8,1063811501,SP500_50,540844103.0,6,1465887600
0.5,2920667.0,13726,0.8,1061981873,SP500_50,1064431745.0,6,1465974000
0.5,2920667.0,13727,0.8,1070506360,SP500_50,1067496528.0,6,1466060400
0.5,4.0,13728,0.8,1076805604,SP500_50,1077754143.0,6,1466146800
0.5,0.0,13729,0.8,1077798567,SP500_50,1080444294.0,6,1466406000
0.5,12277658.0,13730,0.8,1085359958,SP500_50,1078514651.0,6,1466492400
0.5,420332710.0,13731,0.8,1087259020,SP500_50,673974189.0,6,1466578800
0.5,411102220.0,13732,0.8,1101657476,SP500_50,694575587.0,6,1466665200
0.5,21.0,13733,0.8,1091221757,SP500_50,1098047858.0,6,1466751600
0.5,42814816.0,13734,0.8,1097334713,SP500_50,1062442130.0,6,1467010800
0.5,58676863.0,13735,0.8,1100824200,SP500_50,1051299594.0,6,1467097200
0.5,257624728.0,13736,0.8,1111754567,SP500_50,871772686.0,6,1467183600
0.5,271356832.0,13737,0.8,1128817629,SP500_50,874985119.0,6,1467270000
0.5,15679217.0,13738,0.8,1136371658,SP500_50,1148174074.0,6,1467356400
0.5,27.0,13739,0.8,1135918326,SP500_50,1146612950.0,6,1467702000
0.5,15537615.0,13740,0.8,1137461571,SP500_50,1153256220.0,6,1467788400
0.5,7.0,13741,0.8,1119355251,SP500_50,1184884945.0,6,1467874800
0.5,1217086243.0,13742,0.8,1130170518,SP500_50,0.0,6,1467961200
0.5,16.0,13743,0.8,1129257739,SP500_50,1209436323.0,6,1468220400
0.5,644064468.0,13744,0.8,1125773381,SP500_50,592116776.0,6,1468306800
0.5,770782.0,13745,0.8,1134262986,SP500_50,1240183691.0,6,1468393200
0.5,770782.0,13746,0.8,1136046709,SP500_50,1251078567.0,6,1468479600
0.5,331367439.0,13747,0.8,1137879399,SP500_50,921477070.0,6,1468566000
0.5,1225194656.0,13748,0.8,1137796350,SP500_50,14036335.0,6,1468825200
0.5,308343550.0,13749,0.8,1133676924,SP500_50,927686742.0,6,1468911600
0.5,580992.0,13750,0.8,1132754535,SP500_50,1238382906.0,6,1468998000
0.5,13037324.0,13751,0.8,1127790379,SP500_50,1233445760.0,6,1469084400
0.5,16.0,13752,0.8,1142749040,SP500_50,1263617203.0,6,1469170800
0.5,1239309877.0,13753,0.8,1137873095,SP500_50,13847384.0,6,1469430000
0.5,314592072.0,13754,0.8,1120945037,SP500_50,935288884.0,6,1469516400
0.5,152568323.0,13755,0.8,1128132145,SP500_50,1100797546.0,6,1469602800
0.5,152568323.0,13756,0.8,1120655423,SP500_50,1098949649.0,6,1469689200
0.5,14000752.0,13757,0.8,1135508126,SP500_50,1253507866.0,6,1469775600
0.5,12049071.0,13758,0.8,1124607907,SP500_50,1273019102.0,6,1470034800
0.5,12049071.0,13759,0.8,1118463138,SP500_50,1244778721.0,6,1470121200
0.5,627206.0,13760,0.8,1117528583,SP500_50,1258439136.0,6,1470207600
0.5,23.0,13761,0.8,1116730517,SP500_50,1239873891.0,6,1470294000
0.5,23.0,13762,0.8,1114955889,SP500_50,1247214916.0,6,1470380400
0.5,23.0,13763,0.8,1112869791,SP500_50,1267466021.0,6,1470639600
0.5,23.0,13764,0.8,1115377585,SP500_50,1269491132.0,6,1470726000
0.5,23.0,13765,0.8,1118369605,SP500_50,1272022520.0,6,1470812400
0.5,23.0,13766,0.8,1121190195,SP500_50,1269237993.0,6,1470898800
0.5,23.0,13767,0.8,1117047999,SP500_50,1258859302.0,6,1470985200
0.5,2542302.0,13768,0.8,1113442198,SP500_50,1245726202.0,6,1471244400
0.5,5685089.0,13769,0.8,1090756110,SP500_50,1229468529.0,6,1471330800
0.5,574256233.0,13770,0.8,1092363534,SP500_50,659184144.0,6,1471417200
0.5,31502752.0,13771,0.8,1083730910,SP500_50,1194974289.0,6,1471503600
0.5,494301787.0,13772,0.8,1074497925,SP500_50,721818851.0,6,1471590000
0.5,985719.0,13773,0.8,1074215398,SP500_50,1214141773.0,6,1471849200
0.5,61805242.0,13774,0.8,1074734902,SP500_50,1154123253.0,6,1471935600
0.5,29.0,13775,0.8,1074414274,SP500_50,1217006376.0,6,1472022000
0.5,550302221.0,13776,0.8,1078774322,SP500_50,670693087.0,6,1472108400
0.5,2555953.0,13777,0.8,1067197839,SP500_50,1212835425.0,6,1472194800
0.5,676119689.0,13778,0.8,1075464539,SP500_50,546752692.0,6,1472454000
0.5,563318295.0,13779,0.8,1072047714,SP500_50,658072726.0,6,1472540400
0.5,32739831.0,13780,0.8,1071764351,SP500_50,1193795487.0,6,1472626800
0.5,1072223984.0,13781,0.8,1074623740,SP500_50,156479781.0,6,1472713200
0.5,35799268.0,13782,0.8,1077883479,SP500_50,1192786018.0,6,1472799600
0.5,577484991.0,13783,0.8,1087620227,SP500_50,656232415.0,6,1473145200
0.5,1236385214.0,13784,0.8,1090258730,SP500_50,0.0,6,1473231600
0.5,41.0,13785,0.8,1088244996,SP500_50,1243042530.0,6,1473318000
0.5,14.0,13786,0.8,1051043488,SP500_50,1227868192.0,6,1473404400
0.5,41762389.0,13787,0.8,1072071792,SP500_50,1202651827.0,6,1473663600
0.5,88040125.0,13788,0.8,1050922034,SP500_50,1130379652.0,6,1473750000
0.5,242128.0,13789,0.8,1049727539,SP500_50,1219497663.0,6,1473836400
0.5,387.0,13790,0.8,1061106879,SP500_50,1231744246.0,6,1473922800
0.5,51.0,13791,0.8,1056558097,SP500_50,1220316275.0,6,1474009200
0.5,13363535.0,13792,0.8,1049492786,SP500_50,1218933625.0,6,1474268400
0.5,292936305.0,13793,0.8,1047390528,SP500_50,940525003.0,6,1474354800
0.5,63.0,13794,0.8,1060757748,SP500_50,1244235554.0,6,1474441200
0.5,681275383.0,13795,0.8,1072643495,SP500_50,575821312.0,6,1474527600
0.5,2417081.0,13796,0.8,1076549156,SP500_50,1257842047.0,6,1474614000
0.5,2417081.0,13797,0.8,1070714079,SP500_50,1252795999.0,6,1474873200
0.5,4727715.0,13798,0.8,1077829580,SP500_50,1268669178.0,6,1474959600
0.5,1256475094.0,13799,0.8,1060539297,SP500_50,0.0,6,1475046000
0.5,7611399.0,13800,0.8,1058251571,SP500_50,1250237789.0,6,1475132400
0.5,1624354.0,13801,0.8,1055085727,SP500_50,1250486866.0,6,1475218800
0.5,1624354.0,13802,0.8,1056058711,SP500_50,1255016804.0,6,1475478000
0.5,9588.0,13803,0.8,1038564971,SP500_50,1233084353.0,6,1475564400
0.5,37.0,13804,0.8,1026502830,SP500_50,1227846494.0,6,1475650800
0.5,285040094.0,13805,0.8,1025641506,SP500_50,940560494.0,6,1475737200
0.5,26447143.0,13806,0.8,1021575130,SP500_50,1222506153.0,6,1475823600
0.5,210861.0,13807,0.8,1025766188,SP500_50,1253727852.0,6,1476082800
0.5,39.0,13808,0.8,1023589532,SP500_50,1248887009.0,6,1476169200
0.5,300009883.0,13809,0.8,1029383966,SP500_50,956583962.0,6,1476255600
0.5,251059.0,13810,0.8,1029381876,SP500_50,1256849494.0,6,1476342000
0.5,298426022.0,13811,0.8,1028039544,SP500_50,955594198.0,6,1476428400
0.5,6606625.0,13812,0.8,1029836964,SP500_50,1247663491.0,6,1476687600
0.5,6836.0,13813,0.8,1031767858,SP500_50,1252497414.0,6,1476774000
0.5,36140891.0,13814,0.8,1033855131,SP500_50,1206543975.0,6,1476860400
0.5,401375.0,13815,0.8,1013330617,SP500_50,1221693414.0,6,1476946800
0.5,9513615.0,13816,0.8,990166654,SP500_50,1159718274.0,6,1477033200
0.5,31146121.0,13817,0.8,982515684,SP500_50,1131597272.0,6,1477292400
0.5,124978248.0,13818,0.8,977054461,SP500_50,1032959584.0,6,1477378800
0.5,189472084.0,13819,0.8,971426619,SP500_50,973899681.0,6,1477465200
0.5,209225767.0,13820,0.8,988026963,SP500_50,956777838.0,6,1477551600
0.5,398598.0,13821,0.8,985528581,SP500_50,1165611492.0,6,1477638000
0.5,135602220.0,13822,0.8,985243064,SP500_50,1037591888.0,6,1477897200
0.5,155013572.0,13823,0.8,974745135,SP500_50,1010910110.0,6,1477983600
0.5,205670727.0,13824,0.8,962402792,SP500_50,952848028.0,6,1478070000
0.5,86293.0,13714,0.8,1031691423,SP500_50,1006525400.0,7,1464332400
0.5,946225347.0,13715,0.8,1036863570,SP500_50,60909442.0,7,1464678000
0.5,51.0,13716,0.8,1026337143,SP500_50,1006291907.0,7,1464764400
0.5,29717610.0,13717,0.8,1031487479,SP500_50,988302528.0,7,1464850800
0.5,25502085.0,13718,0.8,1037506648,SP500_50,993715149.0,7,1464937200
0.5,3306249.0,13719,0.8,1037105183,SP500_50,1028624236.0,7,1465196400
0.5,18.0,13720,0.8,1052589777,SP500_50,1037456233.0,7,1465282800
0.5,18.0,13721,0.8,1051209314,SP500_50,1039281363.0,7,1465369200
0.5,18.0,13722,0.8,1057582657,SP500_50,1045278220.0,7,1465455600
0.5,7.0,13723,0.8,1066363545,SP500_50,1055706211.0,7,1465542000
